,tutor_rating,tutor_reviews,experience,mean_price,предмет_informatika,предмет_matematika,tutor_head_tags_count,head_school_class,head_olimp_class,head_english_class,head_other_class,description_is_empty,description_length,experience_desc_is_empty,experience_desc_length,year_of_graduation_1,education_2,year_of_graduation_2,education_3,year_of_graduation_3,education_4,year_of_graduation_4,education_5,year_of_graduation_5,education_6,year_of_graduation_6,academic_degree,academic_rank, Аспирант или ординатор очной формы обучения, Студент, Университетский преподаватель, Частный преподаватель, Школьный преподаватель,Взрослые кроме абитуриентов и студентов,Взрослые кроме абитуриентов и студентов в паре,Взрослые кроме абитуриентов и студентов группа,Дошкольники,Дошкольники в паре,Дошкольники группа,Студенты университетов,Студенты университетов в паре,Школьники с 1 по 4 класс,Школьники с 1 по 4 класс в паре,Школьники с 1 по 4 класс группа,"Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты","Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты в паре","Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты группа",Школьники с 5 по 9 класс,Школьники с 5 по 9 класс в паре,Школьники с 5 по 9 класс группа
2405,0.0,0,6.0,41.66666666666666,False,True,2,True,False,False,False,False,3456,True,0,2020,True,2022,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2406,0.0,0,7.0,23.61111111111111,False,True,3,True,False,False,False,False,455,False,339,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2407,0.0,0,5.0,12.5,False,True,4,True,False,False,True,True,0,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2408,5.0,1,6.0,0.1833333333333334,True,False,2,True,False,False,False,True,0,False,166,2019,False,0,False,0,False,0,False,0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2409,,0,14.0,25.41666666666667,False,True,4,True,True,False,False,False,465,False,826,2006,False,0,False,0,False,0,False,0,False,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
2410,0.0,0,3.0,10.0,False,True,1,True,False,False,False,False,504,False,42,2027,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2411,0.0,0,9.0,22.22222222222222,False,True,3,True,False,False,False,False,156,False,65,2003,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2412,5.0,1,13.0,16.66666666666667,False,True,2,True,False,False,False,False,89,True,0,1992,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2413,0.0,0,4.0,16.66666666666667,False,True,1,True,False,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2414,,0,1.0,13.33333333333333,True,False,3,True,False,False,False,False,121,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2415,0.0,0,41.0,20.0,False,True,3,True,False,False,False,False,268,False,109,1982,False,0,False,0,False,0,False,0,False,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2416,4.0,22,6.0,21.66666666666667,False,True,1,True,False,False,False,False,200,True,0,1985,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2417,0.0,0,4.0,0.25,False,True,1,True,False,False,False,False,1027,False,65,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2418,0.0,0,5.0,66.66666666666667,False,True,2,True,False,False,False,False,279,False,65,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2419,0.0,0,6.0,15.0,False,True,2,True,False,False,False,False,527,False,161,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2420,0.0,0,2.0,17.77777777777778,False,True,5,True,True,False,True,False,213,False,65,2022,True,2024,False,0,False,0,False,0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2421,,0,26.0,0.1333333333333333,False,True,4,True,True,False,False,True,0,True,0,1977,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2422,0.0,0,7.0,13.33333333333333,False,True,4,True,False,False,True,False,185,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2423,5.0,4,13.0,13.33333333333333,False,True,4,True,True,False,False,False,650,True,0,2012,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2424,0.0,0,14.0,25.0,False,True,9,True,False,False,True,False,1767,True,0,2013,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2425,0.0,0,3.0,25.0,False,True,10,True,True,False,True,False,3033,True,0,2023,True,2023,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2426,0.0,0,5.0,15.64814814814815,False,True,2,True,False,False,False,False,657,False,200,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2427,0.0,0,3.0,5.0,False,True,5,True,False,False,True,True,0,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2428,0.0,0,4.0,38.88888888888889,False,True,2,True,False,False,False,False,388,False,53,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2429,0.0,0,29.0,8.333333333333334,False,True,2,True,True,False,False,False,290,True,0,1985,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2430,,0,2.0,8.333333333333334,False,True,2,True,False,False,False,False,422,True,0,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2431,0.0,0,14.0,44.72222222222222,True,False,2,True,False,False,False,False,133,False,165,2011,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2432,0.0,0,11.0,16.66666666666667,False,True,1,True,False,False,False,False,128,False,482,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2433,0.0,0,38.0,11.66666666666667,False,True,3,True,False,False,False,False,222,True,0,1977,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2434,0.0,0,29.0,11.11111111111111,False,True,3,True,False,False,False,True,0,True,0,2001,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2435,5.0,4,20.0,25.0,False,True,3,True,False,False,False,True,0,True,0,2002,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2436,0.0,0,17.0,25.0,False,True,3,True,False,False,False,False,502,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2437,0.0,0,7.0,29.16666666666667,False,True,4,True,True,False,False,False,1665,False,65,2020,False,0,False,0,False,0,False,0,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2438,4.0,5,29.0,33.33333333333334,False,True,7,True,False,False,True,False,1263,True,0,1994,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2439,5.0,1,14.0,16.66666666666667,False,True,5,True,False,False,True,False,6303,True,0,2011,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2440,0.0,0,8.0,18.88888888888889,True,False,3,True,False,False,False,False,871,False,549,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
2441,0.0,0,8.0,20.88888888888889,True,False,4,True,True,False,False,False,459,False,41,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2442,5.0,3,11.0,33.33333333333334,True,False,3,True,False,False,False,False,716,False,428,1980,True,2002,True,2018,True,2018,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2443,0.0,0,5.0,22.22222222222222,False,True,4,True,True,False,False,False,945,False,49,2023,True,2021,False,0,False,0,False,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2444,0.0,0,,15.0,False,True,2,True,False,False,False,False,505,False,65,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2445,5.0,13,13.0,15.83333333333333,True,False,3,True,False,False,False,False,414,False,234,1993,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2446,0.0,0,8.0,6.666666666666667,False,True,5,True,False,False,True,True,0,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2447,0.0,0,18.0,33.33333333333334,False,True,4,True,True,False,False,True,0,True,0,2008,True,2013,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2448,5.0,2,11.0,16.66666666666667,False,True,4,True,False,False,True,False,895,True,0,1989,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2449,0.0,0,3.0,6.666666666666667,False,True,1,True,False,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2450,4.0,10,37.0,13.33333333333333,False,True,4,True,True,False,False,True,0,True,0,1993,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2451,0.0,0,22.0,6.666666666666667,False,True,1,True,False,False,False,False,57,True,0,2001,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2452,,0,,8.333333333333334,True,False,1,True,False,False,False,False,94,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2453,0.0,0,33.0,20.0,False,True,2,True,False,False,False,False,616,False,893,1981,False,0,False,0,False,0,False,0,False,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2454,0.0,0,4.0,16.66666666666667,False,True,2,True,False,False,False,True,0,False,64,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2455,,0,8.0,15.625,True,False,3,True,False,False,False,False,798,False,65,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2456,4.0,7,13.0,25.0,False,True,8,True,True,True,True,False,172,True,0,2011,True,2017,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2457,0.0,0,1.0,30.0,True,False,3,True,False,False,False,False,1003,False,140,2024,True,2020,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2458,0.0,0,7.0,0.08333333333333334,False,True,2,True,False,False,False,True,0,True,0,2017,True,2019,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2459,5.0,4,7.0,25.0,True,False,2,True,False,False,False,False,1198,False,119,2017,True,2019,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2460,5.0,5,7.0,20.0,False,True,5,True,False,False,True,True,0,True,0,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2461,0.0,0,4.0,22.5,False,True,3,True,False,False,False,False,1152,False,337,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2462,0.0,0,4.0,8.333333333333334,False,True,3,True,False,False,False,True,0,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2463,0.0,0,14.0,16.66666666666667,False,True,8,True,True,False,True,False,194,True,0,2012,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2464,,0,10.0,10.0,False,True,1,True,False,False,False,True,0,True,0,2013,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2465,0.0,0,1.0,5.555555555555556,True,False,2,True,False,False,False,False,418,False,65,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2466,,0,6.0,11.66666666666667,False,True,3,True,False,False,False,True,0,True,0,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2467,0.0,0,10.0,8.333333333333334,False,True,3,True,True,False,False,True,0,True,0,2012,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2468,0.0,0,2.0,10.0,False,True,4,True,False,False,True,True,0,True,0,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2469,5.0,1,4.0,0.2222222222222222,True,False,3,True,False,False,False,False,872,False,72,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2470,,0,4.0,10.0,False,True,3,True,False,False,False,False,258,False,141,2024,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2471,0.0,0,6.0,25.0,False,True,4,True,True,False,False,False,862,False,575,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2472,5.0,1,9.0,0.1333333333333333,False,True,1,True,False,False,False,False,246,True,0,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2473,0.0,0,2.0,17.87037037037037,True,False,3,True,False,False,False,False,516,False,85,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2474,5.0,1,11.0,16.66666666666667,False,True,3,True,False,False,False,False,191,True,0,2014,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2475,5.0,1,4.0,20.0,False,True,4,True,True,True,False,False,2071,False,65,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2476,0.0,0,3.0,11.66666666666667,False,True,2,True,False,False,False,False,654,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2477,4.0,16,17.0,0.1,False,True,3,True,False,False,False,False,46,True,0,1985,True,1990,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2478,,0,7.0,10.0,False,True,3,True,False,False,False,True,0,True,0,2016,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2479,5.0,2,28.0,20.0,False,True,6,True,True,False,True,False,728,True,0,2001,True,2005,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2480,0.0,0,15.0,25.0,False,True,4,True,True,False,False,False,384,True,0,2011,True,2014,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2481,,0,31.0,11.66666666666667,False,True,2,True,True,False,False,False,509,True,0,2005,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2482,0.0,0,20.0,16.66666666666667,False,True,8,True,False,False,True,True,0,True,0,2012,True,2008,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2483,5.0,9,28.0,10.0,False,True,2,True,False,False,False,False,48,True,0,1989,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2484,0.0,0,4.0,8.333333333333334,False,True,1,True,False,False,False,True,0,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2485,5.0,3,7.0,25.0,False,True,3,True,False,False,False,True,0,True,0,2016,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2486,4.0,22,12.0,15.0,False,True,9,True,True,False,True,False,192,True,0,2009,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2487,5.0,3,8.0,20.0,False,True,3,True,False,False,False,False,597,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2488,0.0,0,41.0,25.55555555555556,False,True,3,True,False,False,False,False,321,False,124,1971,False,0,False,0,False,0,False,0,False,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2489,0.0,0,13.0,10.0,False,True,3,True,False,False,False,False,102,True,0,2014,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2490,5.0,1,28.0,16.66666666666667,False,True,1,True,False,False,False,False,469,True,0,2008,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2491,0.0,0,3.0,8.333333333333334,False,True,2,True,False,False,False,False,539,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2492,0.0,0,1.0,9.444444444444445,True,False,1,True,False,False,False,False,536,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2493,0.0,0,21.0,8.333333333333334,False,True,1,True,False,False,False,False,256,False,63,2002,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2494,0.0,0,3.0,14.44444444444444,False,True,3,True,False,False,False,False,392,False,65,2022,True,2024,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2495,0.0,0,9.0,23.33333333333333,False,True,2,True,False,False,False,False,281,True,0,2014,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2496,4.0,9,5.0,21.66666666666667,False,True,4,True,True,False,False,False,195,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2497,0.0,0,5.0,25.0,False,True,3,True,False,False,False,False,654,False,65,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2498,4.0,23,10.0,0.1166666666666667,False,True,3,True,False,False,False,False,263,True,0,2013,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2499,0.0,0,6.0,13.33333333333333,False,True,1,True,False,False,False,True,0,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2500,0.0,0,5.0,11.66666666666667,False,True,2,True,False,False,False,False,170,False,65,0,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2501,,0,10.0,0.15625,True,False,3,True,False,False,False,True,0,False,276,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2502,0.0,0,2.0,9.166666666666668,False,True,1,True,False,False,False,False,481,False,462,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2503,,0,5.0,25.0,False,True,8,True,True,False,True,False,1081,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2504,0.0,0,5.0,13.33333333333333,False,True,3,True,False,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2505,0.0,0,2.0,0.1,True,False,3,True,False,False,False,False,279,False,65,2024,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2506,0.0,0,24.0,18.33333333333333,True,False,3,True,False,False,False,False,2041,False,65,2003,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2507,5.0,1,6.0,0.1,False,True,2,True,False,False,False,True,0,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2508,5.0,5,3.0,0.25,False,True,3,True,False,False,False,False,1494,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2509,4.0,1,17.0,25.0,False,True,3,True,False,False,False,False,502,True,0,1992,True,2002,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2510,5.0,2,10.0,23.61111111111111,True,False,3,True,False,False,False,False,113,False,49,2016,True,2013,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2511,0.0,0,5.0,32.66666666666667,True,False,3,True,False,False,False,False,1068,False,65,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
2512,0.0,0,,11.66666666666667,False,True,2,True,False,False,False,False,461,False,65,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2513,0.0,0,10.0,15.625,True,False,3,True,False,False,False,True,0,False,276,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2514,0.0,0,12.0,16.66666666666667,False,True,3,True,False,False,False,True,0,True,0,1990,True,1994,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2515,5.0,5,34.0,25.0,False,True,3,True,False,False,False,False,1048,True,0,1989,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2516,5.0,4,8.0,27.77777777777778,False,True,3,True,False,False,False,False,875,False,298,2019,True,2025,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2517,0.0,0,2.0,18.33333333333333,True,False,2,True,False,False,False,False,457,False,65,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2518,5.0,1,13.0,20.0,False,True,5,True,False,False,True,True,0,True,0,2012,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2519,4.0,11,16.0,7.5,False,True,4,True,True,False,False,False,34,True,0,1992,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2520,4.0,37,18.0,8.333333333333334,False,True,12,True,False,True,True,True,0,True,0,2002,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2521,0.0,0,11.0,23.33333333333334,True,False,3,True,False,False,False,False,340,False,469,2008,True,2014,True,2011,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2522,0.0,0,4.0,13.33333333333333,False,True,2,True,False,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2523,5.0,1,7.0,5.833333333333333,False,True,1,True,False,False,False,True,0,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
